"frame_num","time_elapsed","bboxes"
"99","6.258687973022461","[[0.5438651442527771,0.3865146040916443,0.6040841341018677,0.4841095805168152],[0.2435401827096939,0.2546473741531372,0.3944253921508789,0.4997563064098358]]"
"100","6.514688014984131","[[0.5449762344360352,0.37973707914352417,0.6065166592597961,0.47987642884254456],[0.24435162544250488,0.25130876898765564,0.39389362931251526,0.49169793725013733]]"
"101","6.641664028167725","[[0.5480536222457886,0.3710343837738037,0.6087848544120789,0.46907180547714233],[0.2453376054763794,0.2498658448457718,0.39444389939308167,0.48682087659835815]]"
"102","7.009280204772949","[[0.5516524314880371,0.3657647371292114,0.6112102270126343,0.46185678243637085],[0.2465924173593521,0.24176202714443207,0.39655399322509766,0.47933176159858704]]"
"103","17.185792922973633","[[0.5518198013305664,0.3556954860687256,0.6105139851570129,0.44991040229797363],[0.2482806146144867,0.2402612417936325,0.39483141899108887,0.4760274887084961]]"
"104","6.502399921417236","[[0.5479166507720947,0.3343749940395355,0.6020833253860474,0.4078125059604645],[0.5523819327354431,0.34558025002479553,0.611015796661377,0.44055625796318054],[0.2536044418811798,0.2290545552968979,0.3976954221725464,0.46512213349342346]]"
"105","6.52185583114624","[[0.5491651296615601,0.32155895233154297,0.6070842742919922,0.4050051271915436],[0.5536630749702454,0.3426717519760132,0.6123354434967041,0.4377101957798004],[0.2558554410934448,0.22804167866706848,0.39585670828819275,0.4589044451713562]]"
"106","6.553599834442139","[[0.5491489768028259,0.3198333978652954,0.6055076122283936,0.40286970138549805],[0.5549442172050476,0.3397632837295532,0.6136550903320312,0.4348641037940979],[0.2616870105266571,0.22687698900699615,0.39699187874794006,0.45137888193130493]]"
"107","6.53004789352417","[[0.5436151623725891,0.32001936435699463,0.594724714756012,0.39576083421707153],[0.5562253594398499,0.33685484528541565,0.6149747371673584,0.432017982006073],[0.26763486862182617,0.22544731199741364,0.3977678716182709,0.44357144832611084]]"
"108","4.4759039878845215","[[0.5411971807479858,0.3181861639022827,0.5897642970085144,0.38994720578193665],[0.5575065016746521,0.33394643664360046,0.6162943243980408,0.4291718602180481],[0.2692839205265045,0.22423703968524933,0.397288978099823,0.4404480457305908]]"
"109","4.476928234100342","[[0.5423319339752197,0.32069385051727295,0.5898345708847046,0.39118269085884094],[0.2696513831615448,0.21841871738433838,0.3973331153392792,0.4366556406021118]]"
"110","4.477952003479004","[[0.5414775609970093,0.32174184918403625,0.5884624719619751,0.39167118072509766],[0.2686002552509308,0.21440623700618744,0.39850831031799316,0.4382384121417999]]"
"111","6.57919979095459","[[0.5402166843414307,0.3242136836051941,0.5877398252487183,0.3942645490169525],[0.2638119161128998,0.21101492643356323,0.39787226915359497,0.4439677298069]]"
"112","6.57919979095459","[[0.5386220216751099,0.32736894488334656,0.5874013900756836,0.398392915725708],[0.25992077589035034,0.2071373015642166,0.39696285128593445,0.4478951692581177]]"
"113","6.5423359870910645","[[0.5400130748748779,0.3424765169620514,0.5925475358963013,0.4188305735588074],[0.25736650824546814,0.20388591289520264,0.39769119024276733,0.4513276219367981]]"
