"frame_num","time_elapsed","bboxes"
"127","22.023168563842773","[[0.25268545746803284,0.1523890495300293,0.40314874053001404,0.46955806016921997],[0.543732762336731,0.3528735339641571,0.5910907983779907,0.46104392409324646]]"
"128","24.754175186157227","[[0.26166921854019165,0.1475498527288437,0.4074951708316803,0.46562254428863525],[0.5416845679283142,0.3527226448059082,0.5894702672958374,0.45975160598754883]]"
"129","23.2673282623291","[[0.2607559263706207,0.1539602130651474,0.3970957398414612,0.46535345911979675],[0.5420050024986267,0.35120436549186707,0.5901254415512085,0.45798495411872864]]"
"130","28.450912475585938","[[0.2629556655883789,0.14525851607322693,0.4004059433937073,0.47553780674934387],[0.5431820154190063,0.3510589897632599,0.5905086398124695,0.45633137226104736]]"
"131","28.297216415405273","[[0.2706754207611084,0.13790328800678253,0.412869930267334,0.481987327337265],[0.5412445068359375,0.35098305344581604,0.5902535915374756,0.45598235726356506]]"
"132","30.654464721679688","[[0.2680779993534088,0.1292036473751068,0.41443461179733276,0.4886130094528198],[0.5424672961235046,0.3503948450088501,0.5886368155479431,0.4520588517189026]]"
"133","29.843456268310547","[[0.26906678080558777,0.1451570838689804,0.4124237895011902,0.49124377965927124],[0.5436202883720398,0.34648004174232483,0.5918055772781372,0.45089399814605713]]"
"134","30.679136276245117","[[0.2736412286758423,0.15661071240901947,0.4134146571159363,0.4906999170780182],[0.5420938730239868,0.3409736752510071,0.5951184034347534,0.4520592987537384]]"
"135","25.967615127563477","[[0.2741681933403015,0.17461876571178436,0.41184568405151367,0.48925507068634033],[0.541949450969696,0.34146830439567566,0.5916269421577454,0.44611862301826477]]"
"136","29.111295700073242","[[0.27377310395240784,0.17831756174564362,0.4128963351249695,0.49407559633255005],[0.5393241047859192,0.33287546038627625,0.5866638422012329,0.44149520993232727]]"
"137","29.36115264892578","[[0.26984819769859314,0.18506257236003876,0.41012364625930786,0.49819275736808777],[0.5388904213905334,0.32656219601631165,0.5939599871635437,0.4477235674858093]]"
"138","31.979520797729492","[[0.2652464509010315,0.1775434911251068,0.4047337472438812,0.5026403665542603],[0.5411266088485718,0.327370285987854,0.5931410193443298,0.44458481669425964]]"
"139","27.35820770263672","[[0.27432647347450256,0.18298815190792084,0.4097049832344055,0.4855714738368988],[0.5433371067047119,0.332188218832016,0.5922528505325317,0.44261324405670166]]"
"140","31.40608024597168","[[0.2703832685947418,0.18495239317417145,0.4063015878200531,0.4737006723880768],[0.5427488684654236,0.3339180052280426,0.5931218266487122,0.44481027126312256]]"
"141","42.53286361694336","[[0.26666170358657837,0.18380257487297058,0.404559850692749,0.46892672777175903],[0.5396654605865479,0.3369542956352234,0.5892798900604248,0.44644278287887573]]"
"142","29.010944366455078","[[0.2591782510280609,0.18452142179012299,0.4025757908821106,0.47366276383399963],[0.5386113524436951,0.34875980019569397,0.5834082365036011,0.446780800819397]]"
"143","18.776063919067383","[[0.25419530272483826,0.18888887763023376,0.39824768900871277,0.483723908662796]]"
"144","19.499008178710938","[[0.25037267804145813,0.19235964119434357,0.3962743580341339,0.48877814412117004]]"
"145","24.422304153442383","[[0.24218913912773132,0.18997277319431305,0.38902363181114197,0.4925755262374878],[0.5278276205062866,0.3624630868434906,0.5701987743377686,0.4568520486354828]]"
"146","21.46611213684082","[[0.23731450736522675,0.18889769911766052,0.38652047514915466,0.4969830811023712],[0.5260795950889587,0.3641229271888733,0.5696064233779907,0.4610157608985901]]"
"147","14.566431999206543","[[0.2367214858531952,0.18906280398368835,0.38874441385269165,0.4996553361415863]]"
"148","25.549823760986328","[[0.23990373313426971,0.18910597264766693,0.39113765954971313,0.5037096738815308],[0.5251306891441345,0.35242822766304016,0.5692394971847534,0.4419935941696167]]"
"149","21.792768478393555","[[0.23978939652442932,0.1929287165403366,0.39355331659317017,0.5077468752861023],[0.5320252776145935,0.3568147122859955,0.5762971639633179,0.4473101496696472]]"
"150","21.596160888671875","[[0.24438533186912537,0.1967465877532959,0.40057849884033203,0.5013614892959595],[0.5357061624526978,0.3513399660587311,0.5800147652626038,0.44445231556892395]]"
"151","27.042816162109375","[[0.2515003979206085,0.20129989087581635,0.39863649010658264,0.5122986435890198],[0.53459632396698,0.3518567383289337,0.5802927017211914,0.44413796067237854]]"
"152","24.172544479370117","[[0.2571353018283844,0.20815439522266388,0.3998928666114807,0.5120700597763062],[0.5317608714103699,0.34633392095565796,0.5772589445114136,0.44758158922195435]]"
"153","22.554624557495117","[[0.26106008887290955,0.21440890431404114,0.4087592661380768,0.5260919332504272],[0.5331053733825684,0.34276649355888367,0.5800747275352478,0.44461891055107117]]"
"154","25.13920021057129","[[0.2689959704875946,0.21192435920238495,0.41719454526901245,0.5210986733436584],[0.531446099281311,0.3399859368801117,0.576643168926239,0.442281037569046]]"
"155","25.261920928955078","[[0.27824780344963074,0.23008579015731812,0.42023181915283203,0.5267806053161621],[0.5301551818847656,0.336020290851593,0.5749936103820801,0.43538105487823486]]"
"156","22.0948486328125","[[0.29492953419685364,0.2360568791627884,0.4260950982570648,0.5203065276145935],[0.5290862321853638,0.33845317363739014,0.5732126832008362,0.4349021911621094]]"
"157","28.100608825683594","[[0.3047454357147217,0.2240726202726364,0.43454647064208984,0.5106494426727295],[0.5289914011955261,0.33895233273506165,0.5757535696029663,0.43693116307258606]]"
